ADUANA DE SALIDA;FECHA;EXPORTADOR;PAIS DE DESTINO;CONTINENTE;VALOR
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$212.50
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$225.65
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,141.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$212.50
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$225.65
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,141.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,062.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,062.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$270.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$270.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$83.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$83.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,571.92
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,571.92
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,617.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,617.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,115.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,115.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,115.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$93.01
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,115.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$93.01
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$324.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$324.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,500.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$117.50
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$117.50
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$928.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$29.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$240.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,500.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$928.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$29.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$240.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,864.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,864.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,056.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,864.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$240.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,056.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,864.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$240.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$370.18
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,132.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$564.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,760.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$324.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,440.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$370.18
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,132.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$564.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,760.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$324.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,440.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$174.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$174.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$660.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$660.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,617.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,617.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,617.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,617.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$82.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$82.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$59.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$59.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$114.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$114.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$51.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$51.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$592.90
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$592.90
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,765.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,765.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,286.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,286.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$312.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$59.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$688.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$312.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$59.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$688.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,121.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,121.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$494.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$494.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,765.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,765.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,010.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,010.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$114.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$114.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$356.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$356.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$996.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$51.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$312.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$312.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$996.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$51.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,803.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,803.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$98.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$98.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$198.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$123.50
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$198.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$256.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$198.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$123.50
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$198.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$256.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$688.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$751.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,617.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$222.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$222.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$688.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$751.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,617.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,803.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,803.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$592.90
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$592.90
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$214.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$214.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$19.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$19.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,744.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,744.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$228.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$228.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,617.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$378.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$378.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,617.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,680.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$507.50
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,680.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$507.50
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$540.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$540.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$540.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$540.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$540.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$540.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$540.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$540.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$4,854.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$4,854.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,520.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$4,429.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$4,680.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,283.27
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$793.44
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,313.09
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,021.54
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,068.86
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,577.19
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,647.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$5,784.48
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$4,888.32
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,419.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$561.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$810.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$216.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,244.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,248.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$5,092.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,601.80
MARITIMA CALLAO;NOVIEMBRE;ANDEAN PARGENTINAUSTRALIASTRIANER FOOD S.A.C.;CHINA;ASIA;$0.10
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,327.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,327.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$420.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$420.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$4,823.75
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$4,823.75
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$90.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$90.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,604.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$345.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$14.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$14.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,604.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$345.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$380.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$988.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,321.75
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$115.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$380.40
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$988.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,321.75
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$115.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$643.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$643.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,067.20
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,347.70
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$4,315.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,566.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$11,132.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,480.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,926.25
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$119.50
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$119.50
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$525.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,599.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,599.80
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$7,800.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$15,296.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$7,800.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$15,296.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,400.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$3,400.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$13,392.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$13,392.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,925.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,925.60
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,041.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,041.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,577.50
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,700.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$225.65
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$2,577.50
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$1,700.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$225.65
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$920.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$920.00
MARITIMA CALLAO;NOVIEMBRE;REY EXPORT INTERNACIONAL S.A.C.;CHINA;ASIA;$5,876.70
